"","region","Availability","year","value","fuel"
"841","Global","20 percent",2065,2.9855011922,"i geothermal"
"842","Global","20 percent",2065,14.2059599995,"j traditional biomass"
"843","Global","20 percent",2065,125.0608389,"k traded coal"
"844","Global","20 percent",2065,125.316669,"l traded natural gas"
"845","Global","20 percent",2065,123.563702,"m traded oil"
"846","Global","20 percent",2070,90.88549191,"a oil"
"847","Global","20 percent",2070,146.8659194,"b natural gas"
"848","Global","20 percent",2070,123.86723372,"c coal"
"849","Global","20 percent",2070,108.499693725909,"d biomass"
"850","Global","20 percent",2070,24.696383394475,"e nuclear"
"851","Global","20 percent",2070,18.9141003,"f hydro"
"852","Global","20 percent",2070,42.846792818394,"g wind"
"853","Global","20 percent",2070,51.7036050423365,"h solar"
"854","Global","20 percent",2070,3.0420739169,"i geothermal"
"855","Global","20 percent",2070,12.8434111675,"j traditional biomass"
"856","Global","20 percent",2070,132.6970518,"k traded coal"
"857","Global","20 percent",2070,135.557738,"l traded natural gas"
"858","Global","20 percent",2070,129.071416,"m traded oil"
"859","Global","20 percent",2075,92.74413144,"a oil"
"860","Global","20 percent",2075,147.7456098,"b natural gas"
"861","Global","20 percent",2075,121.281510391,"c coal"
"862","Global","20 percent",2075,108.821352029205,"d biomass"
"863","Global","20 percent",2075,26.1337061938153,"e nuclear"
"864","Global","20 percent",2075,19.3565173,"f hydro"
"865","Global","20 percent",2075,45.968955228902,"g wind"
"866","Global","20 percent",2075,55.023703346441,"h solar"
"867","Global","20 percent",2075,3.0851435158,"i geothermal"
"868","Global","20 percent",2075,11.5718922595,"j traditional biomass"
"869","Global","20 percent",2075,138.8998066,"k traded coal"
"870","Global","20 percent",2075,147.06,"l traded natural gas"
"871","Global","20 percent",2075,133.521485,"m traded oil"
"872","Global","20 percent",2080,94.09075436,"a oil"
"873","Global","20 percent",2080,150.6006937,"b natural gas"
"874","Global","20 percent",2080,114.943068631,"c coal"
"875","Global","20 percent",2080,109.051074676671,"d biomass"
"876","Global","20 percent",2080,26.5864041116529,"e nuclear"
"877","Global","20 percent",2080,19.7989455,"f hydro"
"878","Global","20 percent",2080,50.602014069731,"g wind"
"879","Global","20 percent",2080,58.9528138641085,"h solar"
"880","Global","20 percent",2080,3.128215682,"i geothermal"
"881","Global","20 percent",2080,10.3153681972,"j traditional biomass"
"882","Global","20 percent",2080,138.6589699,"k traded coal"
"883","Global","20 percent",2080,155.528799,"l traded natural gas"
"884","Global","20 percent",2080,139.093606,"m traded oil"
"885","Global","20 percent",2085,95.791376316,"a oil"
"886","Global","20 percent",2085,154.0743545,"b natural gas"
"887","Global","20 percent",2085,109.653917645,"c coal"
"888","Global","20 percent",2085,108.846279855227,"d biomass"
"889","Global","20 percent",2085,26.9846219647304,"e nuclear"
"890","Global","20 percent",2085,20.2413659,"f hydro"
"891","Global","20 percent",2085,54.416096875426,"g wind"
"892","Global","20 percent",2085,62.2973733136951,"h solar"
"893","Global","20 percent",2085,3.1615162042,"i geothermal"
"894","Global","20 percent",2085,8.83836501521,"j traditional biomass"
"895","Global","20 percent",2085,139.7928048,"k traded coal"
"896","Global","20 percent",2085,161.508317,"l traded natural gas"
"897","Global","20 percent",2085,143.878464,"m traded oil"
"898","Global","20 percent",2090,97.56446516,"a oil"
"899","Global","20 percent",2090,157.0092624,"b natural gas"
"900","Global","20 percent",2090,104.296897457,"c coal"
"901","Global","20 percent",2090,108.551732291258,"d biomass"
"902","Global","20 percent",2090,27.0032495944819,"e nuclear"
"903","Global","20 percent",2090,20.6837721,"f hydro"
"904","Global","20 percent",2090,57.571264703772,"g wind"
"905","Global","20 percent",2090,65.2344039609718,"h solar"
"906","Global","20 percent",2090,3.1975971958,"i geothermal"
"907","Global","20 percent",2090,7.54085233917,"j traditional biomass"
"908","Global","20 percent",2090,140.7030992,"k traded coal"
"909","Global","20 percent",2090,165.956349,"l traded natural gas"
"910","Global","20 percent",2090,148.809088,"m traded oil"
"911","Global","20 percent",2095,99.385457161,"a oil"
"912","Global","20 percent",2095,159.5846371,"b natural gas"
"913","Global","20 percent",2095,99.4970253445,"c coal"
"914","Global","20 percent",2095,107.744482942377,"d biomass"
"915","Global","20 percent",2095,26.9098088119601,"e nuclear"
"916","Global","20 percent",2095,21.1261912,"f hydro"
"917","Global","20 percent",2095,59.769308575497,"g wind"
"918","Global","20 percent",2095,67.3652213280614,"h solar"
"919","Global","20 percent",2095,3.1920322449,"i geothermal"
"920","Global","20 percent",2095,6.41480592819,"j traditional biomass"
"921","Global","20 percent",2095,141.8095859,"k traded coal"
"922","Global","20 percent",2095,170.676989,"l traded natural gas"
"923","Global","20 percent",2095,153.693128,"m traded oil"
"924","Global","20 percent",2100,101.638596524,"a oil"
"925","Global","20 percent",2100,161.6432155,"b natural gas"
"926","Global","20 percent",2100,94.3597027588,"c coal"
"927","Global","20 percent",2100,106.336853411818,"d biomass"
"928","Global","20 percent",2100,26.5137924665367,"e nuclear"
"929","Global","20 percent",2100,21.5686235,"f hydro"
"930","Global","20 percent",2100,61.382457229391,"g wind"
"931","Global","20 percent",2100,69.3015909407572,"h solar"
"932","Global","20 percent",2100,3.2056578543,"i geothermal"
"933","Global","20 percent",2100,5.57714382729,"j traditional biomass"
"934","Global","20 percent",2100,142.5794336,"k traded coal"
"935","Global","20 percent",2100,177.201198,"l traded natural gas"
"936","Global","20 percent",2100,159.091375,"m traded oil"
"937","Global","30 percent",2015,89.4885991653,"a oil"
"938","Global","30 percent",2015,91.523326933,"b natural gas"
"939","Global","30 percent",2015,127.617594278009,"c coal"
"940","Global","30 percent",2015,28.531317166,"d biomass"
"941","Global","30 percent",2015,9.247362794,"e nuclear"
"942","Global","30 percent",2015,14.1496312,"f hydro"
"943","Global","30 percent",2015,3.0154877318,"g wind"
"944","Global","30 percent",2015,0.93604013146,"h solar"
"945","Global","30 percent",2015,0.289629811,"i geothermal"
"946","Global","30 percent",2015,25.110404096,"j traditional biomass"
"947","Global","30 percent",2015,32.6121786263,"k traded coal"
"948","Global","30 percent",2015,31.82857183987,"l traded natural gas"
"949","Global","30 percent",2015,97.59357316547,"m traded oil"
"950","Global","30 percent",2020,88.75814683,"a oil"
"951","Global","30 percent",2020,102.6819911,"b natural gas"
"952","Global","30 percent",2020,139.686572429,"c coal"
"953","Global","30 percent",2020,32.4890025414898,"d biomass"
"954","Global","30 percent",2020,10.551139555246,"e nuclear"
"955","Global","30 percent",2020,14.3476921,"f hydro"
"956","Global","30 percent",2020,5.64488282905297,"g wind"
"957","Global","30 percent",2020,2.75780795381847,"h solar"
"958","Global","30 percent",2020,0.8413837824,"i geothermal"
"959","Global","30 percent",2020,24.7052405537,"j traditional biomass"
"960","Global","30 percent",2020,42.89553754,"k traded coal"
"961","Global","30 percent",2020,41.41704769,"l traded natural gas"
"962","Global","30 percent",2020,103.2995137,"m traded oil"
"963","Global","30 percent",2025,87.95043136,"a oil"
"964","Global","30 percent",2025,106.03614198,"b natural gas"
"965","Global","30 percent",2025,147.842997967,"c coal"
"966","Global","30 percent",2025,42.2442125135389,"d biomass"
"967","Global","30 percent",2025,11.927903984888,"e nuclear"
"968","Global","30 percent",2025,14.7932843,"f hydro"
"969","Global","30 percent",2025,8.48291122654177,"g wind"
"970","Global","30 percent",2025,6.88809584726731,"h solar"
"971","Global","30 percent",2025,1.278612143,"i geothermal"
"972","Global","30 percent",2025,23.7838814309,"j traditional biomass"
"973","Global","30 percent",2025,53.06571247,"k traded coal"
"974","Global","30 percent",2025,48.6736971,"l traded natural gas"
"975","Global","30 percent",2025,109.5361033,"m traded oil"
"976","Global","30 percent",2030,84.3856408,"a oil"
"977","Global","30 percent",2030,113.3759232,"b natural gas"
"978","Global","30 percent",2030,149.640880952,"c coal"
"979","Global","30 percent",2030,49.212653144735,"d biomass"
"980","Global","30 percent",2030,13.493363251158,"e nuclear"
"981","Global","30 percent",2030,15.2883635,"f hydro"
"982","Global","30 percent",2030,12.2733011666758,"g wind"
"983","Global","30 percent",2030,13.0345208328073,"h solar"
"984","Global","30 percent",2030,1.693797193,"i geothermal"
"985","Global","30 percent",2030,22.8037286267,"j traditional biomass"
"986","Global","30 percent",2030,63.17403854,"k traded coal"
"987","Global","30 percent",2030,57.3646609,"l traded natural gas"
"988","Global","30 percent",2030,113.6120094,"m traded oil"
"989","Global","30 percent",2035,81.6339343,"a oil"
"990","Global","30 percent",2035,118.752081,"b natural gas"
"991","Global","30 percent",2035,148.967306139,"c coal"
"992","Global","30 percent",2035,56.9925734481008,"d biomass"
"993","Global","30 percent",2035,14.770800292895,"e nuclear"
"994","Global","30 percent",2035,15.8004629,"f hydro"
"995","Global","30 percent",2035,16.3383888726198,"g wind"
"996","Global","30 percent",2035,19.0977837895503,"h solar"
"997","Global","30 percent",2035,2.0586872628,"i geothermal"
"998","Global","30 percent",2035,21.7936922951,"j traditional biomass"
"999","Global","30 percent",2035,71.73706302,"k traded coal"
"1000","Global","30 percent",2035,65.3790505,"l traded natural gas"
"1001","Global","30 percent",2035,116.2908382,"m traded oil"
"1002","Global","30 percent",2040,80.7411798,"a oil"
"1003","Global","30 percent",2040,122.82584808,"b natural gas"
"1004","Global","30 percent",2040,146.725305614,"c coal"
"1005","Global","30 percent",2040,67.3009524898153,"d biomass"
"1006","Global","30 percent",2040,15.905608571241,"e nuclear"
"1007","Global","30 percent",2040,16.2596035,"f hydro"
"1008","Global","30 percent",2040,20.9692914406738,"g wind"
"1009","Global","30 percent",2040,24.9388453180454,"h solar"
"1010","Global","30 percent",2040,2.3982542907,"i geothermal"
"1011","Global","30 percent",2040,20.823982178,"j traditional biomass"
"1012","Global","30 percent",2040,79.85701082,"k traded coal"
"1013","Global","30 percent",2040,73.809416,"l traded natural gas"
"1014","Global","30 percent",2040,116.4123161,"m traded oil"
"1015","Global","30 percent",2045,79.7339063,"a oil"
"1016","Global","30 percent",2045,127.3553435,"b natural gas"
"1017","Global","30 percent",2045,143.737222294,"c coal"
"1018","Global","30 percent",2045,80.8351416299028,"d biomass"
"1019","Global","30 percent",2045,17.452426386171,"e nuclear"
"1020","Global","30 percent",2045,16.7020218,"f hydro"
"1021","Global","30 percent",2045,24.2203908240918,"g wind"
"1022","Global","30 percent",2045,30.4512658074236,"h solar"
"1023","Global","30 percent",2045,2.5843074465,"i geothermal"
"1024","Global","30 percent",2045,19.7319472244,"j traditional biomass"
"1025","Global","30 percent",2045,88.95388859,"k traded coal"
"1026","Global","30 percent",2045,86.2056169,"l traded natural gas"
"1027","Global","30 percent",2045,114.7756552,"m traded oil"
"1028","Global","30 percent",2050,79.4505185,"a oil"
"1029","Global","30 percent",2050,131.4785494,"b natural gas"
"1030","Global","30 percent",2050,139.7947684,"c coal"
"1031","Global","30 percent",2050,94.0918048992964,"d biomass"
"1032","Global","30 percent",2050,18.67035301318,"e nuclear"
"1033","Global","30 percent",2050,17.1444433,"f hydro"
"1034","Global","30 percent",2050,27.765872452603,"g wind"
"1035","Global","30 percent",2050,35.4883768157434,"h solar"
"1036","Global","30 percent",2050,2.6635612026,"i geothermal"
"1037","Global","30 percent",2050,18.5600259626,"j traditional biomass"
"1038","Global","30 percent",2050,97.9605129,"k traded coal"
"1039","Global","30 percent",2050,96.681657,"l traded natural gas"
"1040","Global","30 percent",2050,113.955064,"m traded oil"
"1041","Global","30 percent",2055,81.2913915,"a oil"
"1042","Global","30 percent",2055,137.4277916,"b natural gas"
"1043","Global","30 percent",2055,134.04646569,"c coal"
"1044","Global","30 percent",2055,102.995611929037,"d biomass"
"1045","Global","30 percent",2055,19.8680335275879,"e nuclear"
"1046","Global","30 percent",2055,17.5868537,"f hydro"
"1047","Global","30 percent",2055,31.466968897428,"g wind"
"1048","Global","30 percent",2055,39.9152317787831,"h solar"
"1049","Global","30 percent",2055,2.7586935207,"i geothermal"
"1050","Global","30 percent",2055,17.1388934293,"j traditional biomass"
"1051","Global","30 percent",2055,107.2638206,"k traded coal"
"1052","Global","30 percent",2055,106.768817,"l traded natural gas"
"1053","Global","30 percent",2055,115.609139,"m traded oil"
"1054","Global","30 percent",2060,84.8327163,"a oil"
"1055","Global","30 percent",2060,143.4888014,"b natural gas"
"1056","Global","30 percent",2060,128.40675652,"c coal"
"1057","Global","30 percent",2060,108.174776435473,"d biomass"
"1058","Global","30 percent",2060,21.2873125107127,"e nuclear"
"1059","Global","30 percent",2060,18.0292758,"f hydro"
"1060","Global","30 percent",2060,35.03358439099,"g wind"
"1061","Global","30 percent",2060,43.8473040736536,"h solar"
"1062","Global","30 percent",2060,2.8270594845,"i geothermal"
"1063","Global","30 percent",2060,15.6296082526,"j traditional biomass"
"1064","Global","30 percent",2060,116.1587421,"k traded coal"
"1065","Global","30 percent",2060,117.031908,"l traded natural gas"
"1066","Global","30 percent",2060,118.842519,"m traded oil"
"1067","Global","30 percent",2065,88.0131915,"a oil"
"1068","Global","30 percent",2065,144.3705563,"b natural gas"
"1069","Global","30 percent",2065,125.49328142,"c coal"
"1070","Global","30 percent",2065,111.98299700699,"d biomass"
"1071","Global","30 percent",2065,23.1048635657928,"e nuclear"
"1072","Global","30 percent",2065,18.471699,"f hydro"
"1073","Global","30 percent",2065,39.316070223636,"g wind"
"1074","Global","30 percent",2065,48.0580204419757,"h solar"
"1075","Global","30 percent",2065,2.9825960128,"i geothermal"
"1076","Global","30 percent",2065,14.1767678019,"j traditional biomass"
"1077","Global","30 percent",2065,124.6600124,"k traded coal"
"1078","Global","30 percent",2065,124.729548,"l traded natural gas"
"1079","Global","30 percent",2065,122.717051,"m traded oil"
"1080","Global","30 percent",2070,90.36758424,"a oil"
"1081","Global","30 percent",2070,146.5146047,"b natural gas"
"1082","Global","30 percent",2070,123.5621434,"c coal"
"1083","Global","30 percent",2070,113.575270073575,"d biomass"
"1084","Global","30 percent",2070,24.617027035159,"e nuclear"
"1085","Global","30 percent",2070,18.9141003,"f hydro"
"1086","Global","30 percent",2070,42.683870303583,"g wind"
"1087","Global","30 percent",2070,51.5650893873849,"h solar"
"1088","Global","30 percent",2070,3.0390871092,"i geothermal"
"1089","Global","30 percent",2070,12.8188492758,"j traditional biomass"
"1090","Global","30 percent",2070,132.2456771,"k traded coal"
"1091","Global","30 percent",2070,134.933282,"l traded natural gas"
"1092","Global","30 percent",2070,128.155182,"m traded oil"
"1093","Global","30 percent",2075,92.23310408,"a oil"
"1094","Global","30 percent",2075,147.4295071,"b natural gas"
"1095","Global","30 percent",2075,120.966557125,"c coal"
"1096","Global","30 percent",2075,114.051426205403,"d biomass"
"1097","Global","30 percent",2075,26.0476755044018,"e nuclear"
"1098","Global","30 percent",2075,19.3565173,"f hydro"
"1099","Global","30 percent",2075,45.803827294364,"g wind"
"1100","Global","30 percent",2075,54.885348053893,"h solar"
"1101","Global","30 percent",2075,3.0822120612,"i geothermal"
"1102","Global","30 percent",2075,11.5520234233,"j traditional biomass"
"1103","Global","30 percent",2075,138.4117035,"k traded coal"
"1104","Global","30 percent",2075,146.421524,"l traded natural gas"
"1105","Global","30 percent",2075,132.548304,"m traded oil"
"1106","Global","30 percent",2080,93.52927878,"a oil"
"1107","Global","30 percent",2080,150.2342864,"b natural gas"
"1108","Global","30 percent",2080,114.597165629,"c coal"
"1109","Global","30 percent",2080,114.32588407552,"d biomass"
"1110","Global","30 percent",2080,26.492536015948,"e nuclear"
"1111","Global","30 percent",2080,19.7989455,"f hydro"
"1112","Global","30 percent",2080,50.430995066395,"g wind"
"1113","Global","30 percent",2080,58.8024187135764,"h solar"
"1114","Global","30 percent",2080,3.1257354987,"i geothermal"
"1115","Global","30 percent",2080,10.2788729496,"j traditional biomass"
"1116","Global","30 percent",2080,138.1170348,"k traded coal"
"1117","Global","30 percent",2080,155.070387,"l traded natural gas"
"1118","Global","30 percent",2080,138.097942,"m traded oil"
"1119","Global","30 percent",2085,95.228387226,"a oil"
"1120","Global","30 percent",2085,153.7230168,"b natural gas"
"1121","Global","30 percent",2085,109.294155076,"c coal"
"1122","Global","30 percent",2085,114.113252555313,"d biomass"
"1123","Global","30 percent",2085,26.8925228153044,"e nuclear"
"1124","Global","30 percent",2085,20.2413659,"f hydro"
"1125","Global","30 percent",2085,54.265578256418,"g wind"
"1126","Global","30 percent",2085,62.1570156962546,"h solar"
"1127","Global","30 percent",2085,3.1591343986,"i geothermal"
"1128","Global","30 percent",2085,8.80887953648,"j traditional biomass"
"1129","Global","30 percent",2085,139.2171643,"k traded coal"
"1130","Global","30 percent",2085,161.161282,"l traded natural gas"
"1131","Global","30 percent",2085,142.857011,"m traded oil"
"1132","Global","30 percent",2090,97.001676675,"a oil"
"1133","Global","30 percent",2090,156.7449042,"b natural gas"
"1134","Global","30 percent",2090,103.927310181,"c coal"
"1135","Global","30 percent",2090,113.745369210069,"d biomass"
"1136","Global","30 percent",2090,26.9051217576041,"e nuclear"
"1137","Global","30 percent",2090,20.6837721,"f hydro"
"1138","Global","30 percent",2090,57.39820803289,"g wind"
"1139","Global","30 percent",2090,65.0803206921348,"h solar"
"1140","Global","30 percent",2090,3.1952671161,"i geothermal"
"1141","Global","30 percent",2090,7.517508475,"j traditional biomass"
"1142","Global","30 percent",2090,140.0970803,"k traded coal"
"1143","Global","30 percent",2090,165.669783,"l traded natural gas"
"1144","Global","30 percent",2090,147.773733,"m traded oil"
"1145","Global","30 percent",2095,98.846166972,"a oil"
"1146","Global","30 percent",2095,159.3223045,"b natural gas"
"1147","Global","30 percent",2095,99.1384849293,"c coal"
"1148","Global","30 percent",2095,112.829949614049,"d biomass"
"1149","Global","30 percent",2095,26.809048514926,"e nuclear"
"1150","Global","30 percent",2095,21.1261912,"f hydro"
"1151","Global","30 percent",2095,59.594943537235,"g wind"
"1152","Global","30 percent",2095,67.2147512718851,"h solar"
"1153","Global","30 percent",2095,3.1896268322,"i geothermal"
"1154","Global","30 percent",2095,6.39794919148,"j traditional biomass"
"1155","Global","30 percent",2095,141.1923388,"k traded coal"
"1156","Global","30 percent",2095,170.411828,"l traded natural gas"
"1157","Global","30 percent",2095,152.661678,"m traded oil"
"1158","Global","30 percent",2100,101.114557331,"a oil"
"1159","Global","30 percent",2100,161.5702114,"b natural gas"
"1160","Global","30 percent",2100,94.0145629454,"c coal"
"1161","Global","30 percent",2100,111.214777668998,"d biomass"
"1162","Global","30 percent",2100,26.412289863115,"e nuclear"
"1163","Global","30 percent",2100,21.5686235,"f hydro"
"1164","Global","30 percent",2100,61.208918414603,"g wind"
"1165","Global","30 percent",2100,69.1555613637042,"h solar"
"1166","Global","30 percent",2100,3.2030489316,"i geothermal"
"1167","Global","30 percent",2100,5.56185821705,"j traditional biomass"
"1168","Global","30 percent",2100,141.9556961,"k traded coal"
"1169","Global","30 percent",2100,176.911558,"l traded natural gas"
"1170","Global","30 percent",2100,158.077295,"m traded oil"
"1171","Global","40 percent",2015,89.4885991653,"a oil"
"1172","Global","40 percent",2015,91.523326933,"b natural gas"
"1173","Global","40 percent",2015,127.617594278009,"c coal"
"1174","Global","40 percent",2015,28.531317166,"d biomass"
"1175","Global","40 percent",2015,9.247362794,"e nuclear"
"1176","Global","40 percent",2015,14.1496312,"f hydro"
"1177","Global","40 percent",2015,3.0154877318,"g wind"
"1178","Global","40 percent",2015,0.93604013146,"h solar"
"1179","Global","40 percent",2015,0.289629811,"i geothermal"
"1180","Global","40 percent",2015,25.110404096,"j traditional biomass"
"1181","Global","40 percent",2015,32.6121786263,"k traded coal"
"1182","Global","40 percent",2015,31.82857183987,"l traded natural gas"
"1183","Global","40 percent",2015,97.59357316547,"m traded oil"
"1184","Global","40 percent",2020,88.75452211,"a oil"
"1185","Global","40 percent",2020,102.68025608,"b natural gas"
"1186","Global","40 percent",2020,139.687184667,"c coal"
"1187","Global","40 percent",2020,32.4947999206502,"d biomass"
"1188","Global","40 percent",2020,10.551163479076,"e nuclear"
"1189","Global","40 percent",2020,14.3476961,"f hydro"
"1190","Global","40 percent",2020,5.64470646230284,"g wind"
"1191","Global","40 percent",2020,2.757692286689,"h solar"
"1192","Global","40 percent",2020,0.8413542889,"i geothermal"
"1193","Global","40 percent",2020,24.7050785271,"j traditional biomass"
"1194","Global","40 percent",2020,42.89513746,"k traded coal"
"1195","Global","40 percent",2020,41.41664717,"l traded natural gas"
"1196","Global","40 percent",2020,103.2956701,"m traded oil"
"1197","Global","40 percent",2025,87.92674396,"a oil"
"1198","Global","40 percent",2025,105.98800612,"b natural gas"
"1199","Global","40 percent",2025,147.81570909,"c coal"
"1200","Global","40 percent",2025,42.616444495433,"d biomass"
"1201","Global","40 percent",2025,11.921355738123,"e nuclear"
"1202","Global","40 percent",2025,14.7933013,"f hydro"
"1203","Global","40 percent",2025,8.47179576860834,"g wind"
"1204","Global","40 percent",2025,6.88106028650398,"h solar"
"1205","Global","40 percent",2025,1.2773366616,"i geothermal"
"1206","Global","40 percent",2025,23.7724063044,"j traditional biomass"
"1207","Global","40 percent",2025,53.04019764,"k traded coal"
"1208","Global","40 percent",2025,48.5861083,"l traded natural gas"
"1209","Global","40 percent",2025,109.5042327,"m traded oil"
"1210","Global","40 percent",2030,84.3535579,"a oil"
"1211","Global","40 percent",2030,113.30438501,"b natural gas"
"1212","Global","40 percent",2030,149.594878431,"c coal"
"1213","Global","40 percent",2030,49.7848135240892,"d biomass"
"1214","Global","40 percent",2030,13.483318688082,"e nuclear"
"1215","Global","40 percent",2030,15.2884005,"f hydro"
"1216","Global","40 percent",2030,12.2550098178213,"g wind"
"1217","Global","40 percent",2030,13.0212893014015,"h solar"
"1218","Global","40 percent",2030,1.692140365,"i geothermal"
"1219","Global","40 percent",2030,22.7866159078,"j traditional biomass"
"1220","Global","40 percent",2030,63.12765251,"k traded coal"
"1221","Global","40 percent",2030,57.243921,"l traded natural gas"
"1222","Global","40 percent",2030,113.5705813,"m traded oil"
"1223","Global","40 percent",2035,81.5875618,"a oil"
"1224","Global","40 percent",2035,118.64788041,"b natural gas"
"1225","Global","40 percent",2035,148.899127221,"c coal"
"1226","Global","40 percent",2035,57.8341703498284,"d biomass"
"1227","Global","40 percent",2035,14.756173878993,"e nuclear"
"1228","Global","40 percent",2035,15.8005159,"f hydro"
"1229","Global","40 percent",2035,16.3100722646723,"g wind"
"1230","Global","40 percent",2035,19.0755050840164,"h solar"
"1231","Global","40 percent",2035,2.0566308902,"i geothermal"
"1232","Global","40 percent",2035,21.7724682789,"j traditional biomass"
"1233","Global","40 percent",2035,71.66404233,"k traded coal"
"1234","Global","40 percent",2035,65.2134761,"l traded natural gas"
"1235","Global","40 percent",2035,116.2341898,"m traded oil"
"1236","Global","40 percent",2040,80.6383593,"a oil"
"1237","Global","40 percent",2040,122.69830006,"b natural gas"
"1238","Global","40 percent",2040,146.645984412,"c coal"
"1239","Global","40 percent",2040,68.4181493552524,"d biomass"
"1240","Global","40 percent",2040,15.886775149591,"e nuclear"
"1241","Global","40 percent",2040,16.2596035,"f hydro"
"1242","Global","40 percent",2040,20.9300961450913,"g wind"
"1243","Global","40 percent",2040,24.9066583908772,"h solar"
"1244","Global","40 percent",2040,2.3959209595,"i geothermal"
"1245","Global","40 percent",2040,20.8020796497,"j traditional biomass"
"1246","Global","40 percent",2040,79.76273173,"k traded coal"
"1247","Global","40 percent",2040,73.6168505,"l traded natural gas"
"1248","Global","40 percent",2040,116.3344256,"m traded oil"
"1249","Global","40 percent",2045,79.5634182,"a oil"
"1250","Global","40 percent",2045,127.1887177,"b natural gas"
"1251","Global","40 percent",2045,143.633264215,"c coal"
"1252","Global","40 percent",2045,82.4284679174658,"d biomass"
"1253","Global","40 percent",2045,17.428384759482,"e nuclear"
"1254","Global","40 percent",2045,16.7020218,"f hydro"
"1255","Global","40 percent",2045,24.1674915730785,"g wind"
"1256","Global","40 percent",2045,30.406285322465,"h solar"
"1257","Global","40 percent",2045,2.5818604619,"i geothermal"
"1258","Global","40 percent",2045,19.7097227617,"j traditional biomass"
"1259","Global","40 percent",2045,88.82567882,"k traded coal"
"1260","Global","40 percent",2045,85.9616675,"l traded natural gas"
"1261","Global","40 percent",2045,114.616642,"m traded oil"
"1262","Global","40 percent",2050,79.2080507,"a oil"
"1263","Global","40 percent",2050,131.2578192,"b natural gas"
"1264","Global","40 percent",2050,139.66238241,"c coal"
"1265","Global","40 percent",2050,96.2818444945712,"d biomass"
"1266","Global","40 percent",2050,18.641436090014,"e nuclear"
"1267","Global","40 percent",2050,17.1444433,"f hydro"
"1268","Global","40 percent",2050,27.702315688517,"g wind"
"1269","Global","40 percent",2050,35.4329908509659,"h solar"
"1270","Global","40 percent",2050,2.6608239364,"i geothermal"
"1271","Global","40 percent",2050,18.5317643536,"j traditional biomass"
"1272","Global","40 percent",2050,97.7940073,"k traded coal"
"1273","Global","40 percent",2050,96.407325,"l traded natural gas"
"1274","Global","40 percent",2050,113.650763,"m traded oil"
"1275","Global","40 percent",2055,80.9629465,"a oil"
"1276","Global","40 percent",2055,137.1602704,"b natural gas"
"1277","Global","40 percent",2055,133.88159021,"c coal"
"1278","Global","40 percent",2055,105.810087469742,"d biomass"
"1279","Global","40 percent",2055,19.83026887182,"e nuclear"
"1280","Global","40 percent",2055,17.5868537,"f hydro"
"1281","Global","40 percent",2055,31.391221147634,"g wind"
"1282","Global","40 percent",2055,39.8486385429994,"h solar"
"1283","Global","40 percent",2055,2.7564181806,"i geothermal"
"1284","Global","40 percent",2055,17.1113834205,"j traditional biomass"
"1285","Global","40 percent",2055,107.0398632,"k traded coal"
"1286","Global","40 percent",2055,106.434139,"l traded natural gas"
"1287","Global","40 percent",2055,115.179462,"m traded oil"
"1288","Global","40 percent",2060,84.4587969,"a oil"
"1289","Global","40 percent",2060,143.2077639,"b natural gas"
"1290","Global","40 percent",2060,128.22777338,"c coal"
"1291","Global","40 percent",2060,111.403848575084,"d biomass"
"1292","Global","40 percent",2060,21.242419703994,"e nuclear"
"1293","Global","40 percent",2060,18.0292758,"f hydro"
"1294","Global","40 percent",2060,34.944280931643,"g wind"
"1295","Global","40 percent",2060,43.7700537570208,"h solar"
"1296","Global","40 percent",2060,2.8248164956,"i geothermal"
"1297","Global","40 percent",2060,15.6054388906,"j traditional biomass"
"1298","Global","40 percent",2060,115.8971515,"k traded coal"
"1299","Global","40 percent",2060,116.657302,"l traded natural gas"
"1300","Global","40 percent",2060,118.313066,"m traded oil"
"1301","Global","40 percent",2065,87.65041275,"a oil"
"1302","Global","40 percent",2065,144.0992665,"b natural gas"
"1303","Global","40 percent",2065,125.27597267,"c coal"
"1304","Global","40 percent",2065,115.547380619679,"d biomass"
"1305","Global","40 percent",2065,23.052172089217,"e nuclear"
"1306","Global","40 percent",2065,18.471699,"f hydro"
"1307","Global","40 percent",2065,39.210892296114,"g wind"
"1308","Global","40 percent",2065,47.965398768918,"h solar"
"1309","Global","40 percent",2065,2.9806467688,"i geothermal"
"1310","Global","40 percent",2065,14.1556190403,"j traditional biomass"
"1311","Global","40 percent",2065,124.3543009,"k traded coal"
"1312","Global","40 percent",2065,124.301199,"l traded natural gas"
"1313","Global","40 percent",2065,122.08751,"m traded oil"
"1314","Global","40 percent",2070,89.99657829,"a oil"
"1315","Global","40 percent",2070,146.2605863,"b natural gas"
"1316","Global","40 percent",2070,123.33229023,"c coal"
"1317","Global","40 percent",2070,117.357107409686,"d biomass"
"1318","Global","40 percent",2070,24.5573087829785,"e nuclear"
"1319","Global","40 percent",2070,18.9141003,"f hydro"
"1320","Global","40 percent",2070,42.567501801686,"g wind"
"1321","Global","40 percent",2070,51.4652365633204,"h solar"
"1322","Global","40 percent",2070,3.0370220594,"i geothermal"
"1323","Global","40 percent",2070,12.8010504844,"j traditional biomass"
"1324","Global","40 percent",2070,131.9055214,"k traded coal"
"1325","Global","40 percent",2070,134.47995,"l traded natural gas"
"1326","Global","40 percent",2070,127.4795,"m traded oil"
"1327","Global","40 percent",2075,91.86566409,"a oil"
